ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA_100,EMA_100,rolling_std_100,bollinger_upper,bollinger_lower,yhat_ensemble
2025-04-23,115.26868074037476,109.34131450366408,121.9250146935567,115.26868074037476,115.26868074037476,0.4274585553078636,0.4274585553078636,0.4274585553078636,0.21748944849509474,0.21748944849509474,0.21748944849509474,0.03645495132151187,0.03645495132151187,0.03645495132151187,0.17351415549125707,0.17351415549125707,0.17351415549125707,0.0,0.0,0.0,115.69613929568263,126.26712038020538,121.63747883448244,10.142846693374608,146.5528137669546,105.98142699345617,119.01048942385646
2025-04-24,115.58472996858936,109.12867050613895,122.02232048721046,115.58472996858936,115.58472996858936,0.11896393963356607,0.11896393963356607,0.11896393963356607,-0.03365358215298082,-0.03365358215298082,-0.03365358215298082,0.09951381637575239,0.09951381637575239,0.09951381637575239,0.0531037054107945,0.0531037054107945,0.0531037054107945,0.0,0.0,0.0,115.70369390822292,126.02668351421225,121.51997814287333,10.10497634309697,146.2366362004062,105.81673082801831,119.01961759901882
2025-04-25,115.90077919680411,109.65835060305837,122.41592376743624,115.90077919680411,115.90077919680411,0.1840961661078346,0.1840961661078346,0.1840961661078346,0.1445529797075145,0.1445529797075145,0.1445529797075145,0.05135878392812639,0.05135878392812639,0.05135878392812639,-0.01181559752780627,-0.01181559752780627,-0.01181559752780627,0.0,0.0,0.0,116.08487536291194,125.79053848910016,121.41235234525033,10.058046014590149,145.90663051828045,105.67444645991986,119.353201168576
2025-04-28,117.14997969674526,111.24232258243883,123.84228502773357,117.14997969674526,117.14997969674526,0.22598731831295607,0.22598731831295607,0.22598731831295607,0.04644393915072836,0.04644393915072836,0.04644393915072836,-0.053597350280018934,-0.053597350280018934,-0.053597350280018934,0.23314072944224665,0.23314072944224665,0.23314072944224665,0.0,0.0,0.0,117.37596701505822,125.56412679370422,121.33242392287029,9.98915946177364,145.5424457172515,105.58580787015694,121.37327026251
2025-04-29,117.56637986339209,111.6252502770219,124.32567199478108,117.56637986339209,117.56637986339209,0.2871594418712827,0.2871594418712827,0.2871594418712827,0.046527434975873645,0.046527434975873645,0.046527434975873645,-0.029969326757776096,-0.029969326757776096,-0.029969326757776096,0.27060133365318517,0.27060133365318517,0.27060133365318517,0.0,0.0,0.0,117.85353930526337,125.34582984579889,121.26353511856124,9.91574912036498,145.17732808652886,105.51433160506893,121.85084255271515
2025-04-30,117.98278003003925,111.48151455264549,124.55182394444664,117.98278003003925,117.98278003003925,0.10000165499987472,0.10000165499987472,0.10000165499987472,-0.04955285396235299,-0.04955285396235299,-0.04955285396235299,0.03645495132164679,0.03645495132164679,0.03645495132164679,0.1130995576405809,0.1130995576405809,0.1130995576405809,0.0,0.0,0.0,118.08278168503912,125.1335571490817,121.20054990205585,9.840717513866968,144.81499217681562,105.45212212134776,122.0800849324909
2025-05-01,118.39918019668607,112.13960547125926,124.71158481567552,118.39918019668607,118.39918019668607,-0.025441383317832068,-0.025441383317832068,-0.025441383317832068,-0.26968226707843596,-0.26968226707843596,-0.26968226707843596,0.0995138163757473,0.0995138163757473,0.0995138163757473,0.14472706738485658,0.14472706738485658,0.14472706738485658,0.0,0.0,0.0,118.37373881336825,124.92113625672786,121.14457344485412,9.75382810503512,144.42879246679811,105.41348004665763,122.87147717472689
2025-05-02,118.90242945277016,111.96707698385212,124.60025072626506,118.90242945277016,118.90242945277016,-0.589287989652344,-0.589287989652344,-0.589287989652344,-0.3821865627232721,-0.3821865627232721,-0.3821865627232721,0.051358783928020034,0.051358783928020034,0.051358783928020034,-0.2584602108570919,-0.2584602108570919,-0.2584602108570919,0.0,0.0,0.0,118.31314146311782,124.70666097116353,121.08850548481973,9.659575756435489,144.0258124840345,105.38750945829256,122.81038439066909
2025-05-05,120.41217722102142,113.84413257825638,126.57079221166441,120.41217722102142,120.41217722102142,-0.1796520849652973,-0.1796520849652973,-0.1796520849652973,-0.326213626936526,-0.326213626936526,-0.326213626936526,-0.05359735028001015,-0.05359735028001015,-0.05359735028001015,0.20015889225123884,0.20015889225123884,0.20015889225123884,0.0,0.0,0.0,120.23252513605613,124.50969769468925,121.07155537890362,9.546196180588154,143.60209005586557,105.41730533351294,125.02640893656272
2025-05-06,120.91542647710517,114.76051547938523,127.44358152578857,120.91542647710517,120.91542647710517,0.12007850799854804,0.12007850799854804,0.12007850799854804,-0.28442513319688717,-0.28442513319688717,-0.28442513319688717,-0.029969326757758732,-0.029969326757758732,-0.029969326757758732,0.4344729679531939,0.4344729679531939,0.4344729679531939,0.0,0.0,0.0,121.03550498510371,124.32384728365533,121.07084150971947,9.429233785609272,143.18231485487388,105.46537971243679,125.82945125127803
