,scores,ds
2098,0,20070530
2099,0,20070531
2100,0,20070601
2101,0,20070604
2102,0,20070605
2103,0,20070606
2104,0,20070607
2105,0,20070608
2106,0,20070611
2107,0,20070612
2108,0,20070613
2109,0,20070614
2110,0,20070615
2111,0,20070618
2112,0,20070619
2113,0,20070620
2114,0,20070621
2115,0,20070622
2116,0,20070625
2117,0,20070626
2118,0,20070627
2119,0,20070628
2120,0,20070629
2121,0,20070702
2122,0,20070703
2123,0,20070705
2124,0,20070706
2125,0,20070709
2126,0,20070710
2127,0,20070711
2128,0,20070712
2129,0,20070713
2130,0,20070716
2131,0,20070717
2132,0,20070718
2133,0,20070719
2134,0,20070720
2135,0,20070723
2136,0,20070724
2137,0,20070725
2138,0,20070726
2139,0,20070727
2140,0,20070730
2141,0,20070731
2142,0,20070801
2143,0,20070802
2144,0,20070803
2145,0,20070806
2146,0,20070807
2147,0,20070808
2148,0,20070809
2149,0,20070810
2150,0,20070813
2151,0,20070814
2152,0,20070815
2153,0,20070816
2154,0,20070817
2155,0,20070820
2156,0,20070821
2157,0,20070822
2158,0,20070823
2159,0,20070824
2160,0,20070827
2161,0,20070828
2162,0,20070829
2163,0,20070830
2164,0,20070831
2165,0,20070904
2166,0,20070905
2167,0,20070906
2168,0,20070907
2169,0,20070910
2170,0,20070911
2171,0,20070912
2172,0,20070913
2173,0,20070914
2174,0,20070917
2175,0,20070918
2176,0,20070919
2177,0,20070920
2178,0,20070921
2179,0,20070924
2180,0,20070925
2181,0,20070926
2182,0,20070927
2183,0,20070928
2184,0,20071001
2185,0,20071002
2186,0,20071003
2187,0,20071004
2188,0,20071005
2189,0,20071008
2190,0,20071009
2191,0,20071010
2192,0,20071011
2193,0,20071012
2194,0,20071015
2195,0,20071016
2196,0,20071017
2197,0,20071018
2198,0,20071019
2199,0,20071022
2200,0,20071023
2201,0,20071024
2202,0,20071025
2203,0,20071026
2204,0,20071029
2205,0,20071030
2206,0,20071031
2207,0,20071101
2208,0,20071102
2209,0,20071105
2210,0,20071106
2211,0,20071107
2212,0,20071108
2213,0,20071109
2214,0,20071112
2215,0,20071113
2216,0,20071114
2217,0,20071115
2218,0,20071116
2219,0,20071119
2220,0,20071120
2221,0,20071121
2222,0,20071123
2223,0,20071126
2224,0,20071127
2225,0,20071128
2226,0,20071129
2227,0,20071130
2228,0,20071203
2229,0,20071204
2230,0,20071205
2231,0,20071206
2232,0,20071207
2233,0,20071210
2234,0,20071211
2235,0,20071212
2236,0,20071213
2237,0,20071214
2238,0,20071217
2239,0,20071218
2240,0,20071219
2241,0,20071220
2242,0,20071221
2243,0,20071224
2244,0,20071226
2245,0,20071227
2246,0,20071228
2247,0,20071231
2248,0,20080102
2249,0,20080103
2250,0,20080104
2251,0,20080107
2252,0,20080108
2253,0,20080109
2254,0,20080110
2255,0,20080111
2256,0,20080114
2257,0,20080115
2258,0,20080116
2259,0,20080117
2260,0,20080118
2261,0,20080122
2262,0,20080123
2263,0,20080124
2264,0,20080125
2265,0,20080128
2266,0,20080129
2267,0,20080130
2268,0,20080131
2269,0,20080201
2270,0,20080204
2271,0,20080205
2272,0,20080206
2273,0,20080207
2274,0,20080208
2275,0,20080211
2276,0,20080212
2277,0,20080213
2278,0,20080214
2279,0,20080215
2280,0,20080219
2281,0,20080220
2282,0,20080221
2283,0,20080222
2284,0,20080225
2285,0,20080226
2286,0,20080227
2287,0,20080228
2288,0,20080229
2289,0,20080303
2290,0,20080304
2291,0,20080305
2292,0,20080306
2293,0,20080307
2294,0,20080310
2295,0,20080311
2296,0,20080312
2297,0,20080313
2298,0,20080314
2299,0,20080317
2300,0,20080318
2301,0,20080319
2302,0,20080320
2303,0,20080324
2304,0,20080325
2305,0,20080326
2306,0,20080327
2307,0,20080328
2308,0,20080331
2309,0,20080401
2310,0,20080402
2311,0,20080403
2312,0,20080404
2313,0,20080407
2314,0,20080408
2315,0,20080409
2316,0,20080410
2317,0,20080411
2318,0,20080414
2319,0,20080415
2320,0,20080416
2321,0,20080417
2322,0,20080418
2323,0,20080421
2324,0,20080422
2325,0,20080423
2326,0,20080424
2327,0,20080425
2328,0,20080428
2329,0,20080429
2330,0,20080430
2331,0,20080501
2332,0,20080502
2333,0,20080505
2334,0,20080506
2335,0,20080507
2336,0,20080508
2337,0,20080509
2338,0,20080512
2339,0,20080513
2340,0,20080514
2341,0,20080515
2342,0,20080516
2343,0,20080519
2344,0,20080520
2345,0,20080521
2346,0,20080522
2347,0,20080523
2348,0,20080527
2349,0,20080528
2350,0,20080529
2351,0,20080530
2352,0,20080602
2353,0,20080603
2354,0,20080604
2355,0,20080605
2356,0,20080606
2357,0,20080609
2358,0,20080610
2359,0,20080611
2360,0,20080612
2361,0,20080613
2362,0,20080616
2363,0,20080617
2364,0,20080618
2365,0,20080619
2366,0,20080620
2367,0,20080623
2368,0,20080624
2369,0,20080625
2370,0,20080626
2371,0,20080627
2372,0,20080630
2373,0,20080701
2374,0,20080702
2375,0,20080703
2376,0,20080707
2377,0,20080708
2378,0,20080709
2379,0,20080710
2380,0,20080711
2381,0,20080714
2382,0,20080715
2383,0,20080716
2384,0,20080717
2385,0,20080718
2386,0,20080721
2387,0,20080722
2388,0,20080723
2389,0,20080724
2390,0,20080725
2391,0,20080728
2392,0,20080729
2393,0,20080730
2394,0,20080731
2395,0,20080801
2396,0,20080804
2397,0,20080805
2398,0,20080806
2399,0,20080807
2400,0,20080808
2401,0,20080811
2402,0,20080812
2403,0,20080813
2404,0,20080814
2405,0,20080815
2406,0,20080818
2407,0,20080819
2408,0,20080820
2409,0,20080821
2410,0,20080822
2411,0,20080825
2412,0,20080826
2413,0,20080827
2414,0,20080828
2415,0,20080829
2416,0,20080902
2417,0,20080903
2418,0,20080904
2419,0,20080905
2420,0,20080908
2421,0,20080909
2422,0,20080910
2423,0,20080911
2424,0,20080912
2425,0,20080915
2426,0,20080916
2427,0,20080917
2428,0,20080918
2429,0,20080919
2430,0,20080922
2431,0,20080923
2432,0,20080924
2433,0,20080925
2434,0,20080926
2435,0,20080929
2436,0,20080930
2437,0,20081001
2438,0,20081002
2439,0,20081003
2440,0,20081006
2441,0,20081007
2442,0,20081008
2443,0,20081009
2444,0,20081010
2445,0,20081013
2446,0,20081014
2447,0,20081015
2448,0,20081016
2449,0,20081017
2450,0,20081020
2451,0,20081021
2452,0,20081022
2453,0,20081023
2454,0,20081024
2455,0,20081027
2456,0,20081028
2457,0,20081029
2458,0,20081030
2459,0,20081031
2460,0,20081103
2461,0,20081104
2462,0,20081105
2463,0,20081106
2464,0,20081107
2465,0,20081110
2466,0,20081111
2467,0,20081112
2468,0,20081113
2469,0,20081114
2470,0,20081117
2471,0,20081118
2472,0,20081119
2473,0,20081120
2474,0,20081121
2475,0,20081124
2476,0,20081125
2477,0,20081126
2478,0,20081128
2479,0,20081201
2480,0,20081202
2481,0,20081203
2482,0,20081204
2483,0,20081205
2484,0,20081208
2485,0,20081209
2486,0,20081210
2487,0,20081211
2488,0,20081212
2489,0,20081215
2490,0,20081216
2491,0,20081217
2492,0,20081218
2493,0,20081219
2494,0,20081222
2495,0,20081223
2496,0,20081224
2497,0,20081226
2498,0,20081229
2499,0,20081230
2500,0,20081231
2501,0,20090102
2502,0,20090105
2503,0,20090106
2504,0,20090107
2505,0,20090108
2506,0,20090109
2507,0,20090112
2508,0,20090113
2509,0,20090114
2510,0,20090115
2511,0,20090116
2512,0,20090120
2513,0,20090121
2514,0,20090122
2515,0,20090123
2516,0,20090126
2517,0,20090127
2518,0,20090128
2519,0,20090129
2520,0,20090130
2521,0,20090202
2522,0,20090203
2523,0,20090204
2524,0,20090205
2525,0,20090206
2526,0,20090209
2527,0,20090210
2528,0,20090211
2529,0,20090212
2530,0,20090213
2531,0,20090217
2532,0,20090218
2533,0,20090219
2534,0,20090220
2535,0,20090223
2536,0,20090224
2537,0,20090225
2538,0,20090226
2539,0,20090227
2540,0,20090302
2541,0,20090303
2542,0,20090304
2543,0,20090305
2544,0,20090306
2545,0,20090309
2546,0,20090310
2547,0,20090311
2548,0,20090312
2549,0,20090313
2550,0,20090316
2551,0,20090317
2552,0,20090318
2553,0,20090319
2554,0,20090320
2555,0,20090323
2556,0,20090324
2557,0,20090325
2558,0,20090326
2559,0,20090327
2560,0,20090330
2561,0,20090331
2562,0,20090401
2563,0,20090402
2564,0,20090403
2565,0,20090406
2566,0,20090407
2567,0,20090408
2568,0,20090409
2569,0,20090413
2570,0,20090414
2571,0,20090415
2572,0,20090416
2573,0,20090417
2574,0,20090420
2575,0,20090421
2576,0,20090422
2577,0,20090423
2578,0,20090424
2579,0,20090427
2580,0,20090428
2581,0,20090429
2582,0,20090430
2583,0,20090501
2584,0,20090504
2585,0,20090505
2586,0,20090506
2587,0,20090507
2588,0,20090508
2589,0,20090511
2590,0,20090512
2591,0,20090513
2592,0,20090514
2593,0,20090515
2594,0,20090518
2595,0,20090519
2596,0,20090520
2597,0,20090521
2598,0,20090522
2599,0,20090526
2600,0,20090527
2601,0,20090528
2602,0,20090529
2603,0,20090601
2604,0,20090602
2605,0,20090603
2606,0,20090604
2607,0,20090605
2608,0,20090608
2609,0,20090609
2610,0,20090610
2611,0,20090611
2612,0,20090612
2613,0,20090615
2614,0,20090616
2615,0,20090617
2616,0,20090618
2617,0,20090619
2618,0,20090622
2619,0,20090623
2620,0,20090624
2621,0,20090625
2622,0,20090626
2623,0,20090629
2624,0,20090630
2625,0,20090701
2626,0,20090702
2627,0,20090706
2628,0,20090707
2629,0,20090708
2630,0,20090709
2631,0,20090710
2632,0,20090713
2633,0,20090714
2634,0,20090715
2635,0,20090716
2636,0,20090717
2637,0,20090720
2638,0,20090721
2639,0,20090722
2640,0,20090723
2641,0,20090724
2642,0,20090727
2643,0,20090728
2644,0,20090729
2645,0,20090730
2646,0,20090731
2647,0,20090803
2648,0,20090804
2649,0,20090805
2650,0,20090806
2651,0,20090807
2652,0,20090810
2653,0,20090811
2654,0,20090812
2655,0,20090813
2656,0,20090814
2657,0,20090817
2658,0,20090818
2659,0,20090819
2660,0,20090820
2661,0,20090821
2662,0,20090824
2663,0,20090825
2664,0,20090826
2665,0,20090827
2666,0,20090828
2667,0,20090831
2668,0,20090901
2669,0,20090902
2670,0,20090903
2671,0,20090904
2672,0,20090908
2673,0,20090909
2674,0,20090910
2675,0,20090911
2676,0,20090914
2677,0,20090915
2678,0,20090916
2679,0,20090917
2680,0,20090918
2681,0,20090921
2682,0,20090922
2683,0,20090923
2684,0,20090924
2685,0,20090925
2686,0,20090928
2687,0,20090929
2688,0,20090930
2689,0,20091001
2690,0,20091002
2691,0,20091005
2692,0,20091006
2693,0,20091007
2694,0,20091008
2695,0,20091009
2696,0,20091012
2697,0,20091013
2698,0,20091014
2699,0,20091015
2700,0,20091016
2701,0,20091019
2702,0,20091020
2703,0,20091021
2704,0,20091022
2705,0,20091023
2706,0,20091026
2707,0,20091027
2708,0,20091028
2709,0,20091029
2710,0,20091030
2711,0,20091102
2712,0,20091103
2713,0,20091104
2714,0,20091105
2715,0,20091106
2716,0,20091109
2717,0,20091110
2718,0,20091111
2719,0,20091112
2720,0,20091113
2721,0,20091116
2722,0,20091117
2723,0,20091118
2724,0,20091119
2725,0,20091120
2726,0,20091123
2727,0,20091124
2728,0,20091125
2729,0,20091127
2730,0,20091130
2731,0,20091201
2732,0,20091202
2733,0,20091203
2734,0,20091204
2735,0,20091207
2736,0,20091208
2737,0,20091209
2738,0,20091210
2739,0,20091211
2740,0,20091214
2741,0,20091215
2742,0,20091216
2743,0,20091217
2744,0,20091218
2745,0,20091221
2746,0,20091222
2747,0,20091223
2748,0,20091224
2749,0,20091228
2750,0,20091229
2751,0,20091230
2752,0,20091231
2753,0,20100104
2754,0,20100105
2755,0,20100106
2756,0,20100107
2757,0,20100108
2758,0,20100111
2759,0,20100112
2760,0,20100113
2761,0,20100114
2762,0,20100115
2763,0,20100119
2764,0,20100120
2765,0,20100121
2766,0,20100122
2767,0,20100125
2768,0,20100126
2769,0,20100127
2770,0,20100128
2771,0,20100129
2772,0,20100201
2773,0,20100202
2774,0,20100203
2775,0,20100204
2776,0,20100205
2777,0,20100208
2778,0,20100209
2779,0,20100210
2780,0,20100211
2781,0,20100212
2782,0,20100216
2783,0,20100217
2784,0,20100218
2785,0,20100219
2786,0,20100222
2787,0,20100223
2788,0,20100224
2789,0,20100225
2790,0,20100226
2791,0,20100301
2792,0,20100302
2793,0,20100303
2794,0,20100304
2795,0,20100305
2796,0,20100308
2797,0,20100309
2798,0,20100310
2799,0,20100311
2800,0,20100312
2801,0,20100315
2802,0,20100316
2803,0,20100317
2804,0,20100318
2805,0,20100319
2806,0,20100322
2807,0,20100323
2808,0,20100324
2809,0,20100325
2810,0,20100326
2811,0,20100329
2812,0,20100330
2813,0,20100331
2814,0,20100401
2815,0,20100405
2816,0,20100406
2817,0,20100407
2818,0,20100408
2819,0,20100409
2820,0,20100412
2821,0,20100413
2822,0,20100414
2823,0,20100415
2824,0,20100416
2825,0,20100419
2826,0,20100420
2827,0,20100421
2828,0,20100422
2829,0,20100423
2830,0,20100426
2831,0,20100427
2832,0,20100428
2833,0,20100429
2834,0,20100430
2835,0,20100503
2836,0,20100504
2837,0,20100505
2838,0,20100506
2839,0,20100507
2840,0,20100510
2841,0,20100511
2842,0,20100512
2843,0,20100513
2844,0,20100514
2845,0,20100517
2846,0,20100518
2847,0,20100519
2848,0,20100520
2849,0,20100521
2850,0,20100524
2851,0,20100525
2852,0,20100526
2853,0,20100527
2854,0,20100528
2855,0,20100601
2856,0,20100602
2857,0,20100603
2858,0,20100604
2859,0,20100607
2860,0,20100608
2861,0,20100609
2862,0,20100610
2863,0,20100611
2864,0,20100614
2865,0,20100615
2866,0,20100616
2867,0,20100617
2868,0,20100618
2869,0,20100621
2870,0,20100622
2871,0,20100623
2872,0,20100624
2873,0,20100625
2874,0,20100628
2875,0,20100629
2876,0,20100630
2877,0,20100701
2878,0,20100702
2879,0,20100706
2880,0,20100707
2881,0,20100708
2882,0,20100709
2883,0,20100712
2884,0,20100713
2885,0,20100714
2886,0,20100715
2887,0,20100716
2888,0,20100719
2889,0,20100720
2890,0,20100721
2891,0,20100722
2892,0,20100723
2893,0,20100726
2894,0,20100727
2895,0,20100728
2896,0,20100729
2897,0,20100730
2898,0,20100802
2899,0,20100803
2900,0,20100804
2901,0,20100805
2902,0,20100806
2903,0,20100809
2904,0,20100810
2905,0,20100811
2906,0,20100812
2907,0,20100813
2908,0,20100816
2909,0,20100817
2910,0,20100818
2911,0,20100819
2912,0,20100820
2913,0,20100823
2914,0,20100824
2915,0,20100825
2916,0,20100826
2917,0,20100827
2918,0,20100830
2919,0,20100831
2920,0,20100901
2921,0,20100902
2922,0,20100903
2923,0,20100907
2924,0,20100908
2925,0,20100909
2926,0,20100910
2927,0,20100913
2928,0,20100914
2929,0,20100915
2930,0,20100916
2931,0,20100917
2932,0,20100920
2933,0,20100921
2934,0,20100922
2935,0,20100923
2936,0,20100924
2937,0,20100927
2938,0,20100928
2939,0,20100929
2940,0,20100930
2941,0,20101001
2942,0,20101004
2943,0,20101005
2944,0,20101006
2945,0,20101007
2946,0,20101008
2947,0,20101011
2948,0,20101012
2949,0,20101013
2950,0,20101014
2951,0,20101015
2952,0,20101018
2953,0,20101019
2954,0,20101020
2955,0,20101021
2956,0,20101022
2957,0,20101025
2958,0,20101026
2959,0,20101027
2960,0,20101028
2961,0,20101029
2962,0,20101101
2963,0,20101102
2964,0,20101103
2965,0,20101104
2966,0,20101105
2967,0,20101108
2968,0,20101109
2969,0,20101110
2970,0,20101111
2971,0,20101112
2972,0,20101115
2973,0,20101116
2974,0,20101117
2975,0,20101118
2976,0,20101119
2977,0,20101122
2978,0,20101123
2979,0,20101124
2980,0,20101126
2981,0,20101129
2982,0,20101130
2983,0,20101201
2984,0,20101202
2985,0,20101203
2986,0,20101206
2987,0,20101207
2988,0,20101208
2989,0,20101209
2990,0,20101210
2991,0,20101213
2992,0,20101214
2993,0,20101215
2994,0,20101216
2995,0,20101217
2996,0,20101220
2997,0,20101221
2998,0,20101222
2999,0,20101223
3000,0,20101227
3001,0,20101228
3002,0,20101229
3003,0,20101230
3004,0,20101231
3005,0,20110103
3006,0,20110104
3007,0,20110105
3008,0,20110106
3009,0,20110107
3010,0,20110110
3011,0,20110111
3012,0,20110112
3013,0,20110113
3014,0,20110114
3015,0,20110118
3016,0,20110119
3017,0,20110120
3018,0,20110121
3019,0,20110124
3020,0,20110125
3021,0,20110126
3022,0,20110127
3023,0,20110128
3024,0,20110131
3025,0,20110201
3026,0,20110202
3027,0,20110203
3028,0,20110204
3029,0,20110207
3030,0,20110208
3031,0,20110209
3032,0,20110210
3033,0,20110211
3034,0,20110214
3035,0,20110215
3036,0,20110216
3037,0,20110217
3038,0,20110218
3039,0,20110222
3040,0,20110223
3041,0,20110224
3042,0,20110225
3043,0,20110228
3044,0,20110301
3045,0,20110302
3046,0,20110303
3047,0,20110304
3048,0,20110307
3049,0,20110308
3050,0,20110309
3051,0,20110310
3052,0,20110311
3053,0,20110314
3054,0,20110315
3055,0,20110316
3056,0,20110317
3057,0,20110318
3058,0,20110321
3059,0,20110322
3060,0,20110323
3061,0,20110324
3062,0,20110325
3063,0,20110328
3064,0,20110329
3065,0,20110330
3066,0,20110331
3067,0,20110401
3068,0,20110404
3069,0,20110405
3070,0,20110406
3071,0,20110407
3072,0,20110408
3073,0,20110411
3074,0,20110412
3075,0,20110413
3076,0,20110414
3077,0,20110415
3078,0,20110418
3079,0,20110419
3080,0,20110420
3081,0,20110421
3082,0,20110425
3083,0,20110426
3084,0,20110427
3085,0,20110428
3086,0,20110429
3087,0,20110502
3088,0,20110503
3089,0,20110504
3090,0,20110505
3091,0,20110506
3092,0,20110509
3093,0,20110510
3094,0,20110511
3095,0,20110512
3096,0,20110513
3097,0,20110516
3098,0,20110517
3099,0,20110518
3100,0,20110519
3101,0,20110520
3102,0,20110523
3103,0,20110524
3104,0,20110525
3105,0,20110526
3106,0,20110527
3107,0,20110531
3108,0,20110601
3109,0,20110602
3110,0,20110603
3111,0,20110606
3112,0,20110607
3113,0,20110608
3114,0,20110609
3115,0,20110610
3116,0,20110613
3117,0,20110614
3118,0,20110615
3119,0,20110616
3120,0,20110617
3121,0,20110620
3122,0,20110621
3123,0,20110622
3124,0,20110623
3125,0,20110624
3126,0,20110627
3127,0,20110628
3128,0,20110629
3129,0,20110630
3130,0,20110701
3131,0,20110705
3132,0,20110706
3133,0,20110707
3134,0,20110708
3135,0,20110711
3136,0,20110712
3137,0,20110713
3138,0,20110714
3139,0,20110715
3140,0,20110718
